ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2018-01-11,18,70379,547,Employed,Master,0,38717,24,Married,5,Other,361,0.6048688033607458,7,2,0.11726132508365542,0,Debt Consolidation,0,21,24,5790,1426,178854,40810,5864.916666666667,0.8915301101368256,9,138044,0.24021699999999999,0.25651849407120925,2079.0693626376574,0.4160450184238464,0,48.0
2018-01-12,41,68658,619,Employed,High School,22,13865,60,Married,4,Mortgage,675,0.07396241009658448,5,0,0.08884106043244301,0,Auto,0,26,4,2411,181,52588,25805,5721.5,0.9518040110612154,5,26783,0.20936500000000002,0.19100532639453915,360.43314619178494,0.18097232302574237,0,49.0
2018-01-13,30,51180,540,Employed,Bachelor,5,6506,12,Widowed,2,Rent,537,0.4593696874791054,4,1,0.08517146799299237,0,Debt Consolidation,0,19,2,8767,427,34251,9321,4265.0,0.9399273463566984,3,24930,0.20150600000000002,0.20961760235081364,605.6788158815806,0.26792000372370006,0,55.0
2018-01-14,34,33617,553,Employed,Master,10,34012,48,Married,1,Other,477,0.5267785160750772,3,0,0.4082992211862014,0,Auto,0,30,16,5980,1807,73889,25425,2801.4166666666665,0.977606780525976,6,48464,0.25251199999999996,0.265782375878177,1157.8853323028154,0.5835923487412258,0,58.0
2018-01-15,38,15000,491,Employed,Bachelor,11,14258,12,Married,3,Rent,340,0.2054682117315034,0,3,0.15795436164244156,0,Other,0,14,15,1406,445,24041,20684,1250.0,0.7057879365253631,6,3357,0.233758,0.23518875538630452,1344.9131503641472,1.3479305202913179,0,52.0
2018-01-16,34,52468,542,Employed,High School,13,20307,48,Married,1,Rent,739,0.5591284508174418,4,1,0.08138687905757908,0,Home,0,24,18,11233,790,30849,26157,4372.333333333333,0.9200418832620312,8,4692,0.244307,0.22241103806159557,642.4549436004494,0.3159537112755469,0,51.0
2018-01-17,47,29230,529,Employed,Associate,24,15665,48,Single,1,Mortgage,468,0.39707237943435786,1,0,0.22872176581667356,0,Home,0,29,24,1471,2002,40546,90694,2435.8333333333335,0.6530885304972046,9,2987,0.246165,0.2472601294313888,517.0154523275042,0.4043854063609323,0,54.0
2018-01-18,45,130674,448,Employed,Bachelor,25,14461,72,Married,4,Own,543,0.3476922944277364,4,1,0.40982582306109583,0,Home,0,35,9,12179,1038,31521,3920,10889.5,0.5810571253867255,7,27601,0.305461,0.27574715641153613,412.69256652593003,0.08776275921997613,1,44.0
2018-01-19,43,59938,523,Employed,High School,19,10999,48,Married,0,Rent,578,0.34780934698183286,1,2,0.306898147959974,0,Home,0,25,1,1694,465,162351,97545,4994.833333333333,0.8351544954021238,2,64806,0.24449900000000002,0.2529056604954572,366.48003047927074,0.189091400543082,0,56.0
2018-01-20,41,66103,651,Employed,Associate,21,18506,36,Divorced,2,Rent,584,0.10877004024424032,4,3,0.1746119506067303,0,Auto,0,20,26,5458,7651,38363,228547,5508.583333333333,0.7490131665275483,3,7715,0.178006,0.1825529276388087,671.4086321249397,0.22790045210503723,1,34.4
2018-01-21,55,67945,626,Employed,Master,35,31054,48,Married,2,Other,750,0.4835938136600955,3,3,0.4061328118312182,0,Home,0,21,20,1867,221,54649,66081,5662.083333333333,0.7200797376748661,3,5123,0.21305400000000002,0.2245202412326507,986.0263212249525,0.3066055759025599,0,54.0
2018-01-22,49,123464,613,Employed,Bachelor,29,27054,60,Divorced,5,Rent,185,0.2769158655131011,3,1,0.221660599840473,0,Education,1,20,12,4655,2143,87323,24044,10288.666666666666,0.6129227034168314,6,63279,0.22555399999999998,0.23465197014108685,769.9131732025432,0.09281214020629916,1,40.800000000000004
2018-01-23,49,25612,544,Employed,Associate,26,49052,84,Married,3,Mortgage,496,0.07742148604904601,6,2,0.09374154504691269,0,Auto,0,28,28,6755,421,142184,2156,2134.3333333333335,0.9297103438022931,2,140028,0.302052,0.30917503873774926,1432.93395693026,0.903764152864404,0,47.0
2018-01-24,40,82264,427,Employed,High School,19,20038,60,Single,3,Mortgage,333,0.5333519265257154,3,1,0.3119354936021561,0,Home,0,17,6,8058,202,45782,36891,6855.333333333333,0.96710290964483,3,8891,0.311538,0.35535336090900826,718.0362243521437,0.15331657459187156,0,56.0
2018-01-25,70,31607,673,Employed,Doctorate,48,10397,48,Divorced,0,Own,226,0.3952623008556092,5,1,0.12848469906682214,0,Home,0,14,25,904,2098,36216,2643,2633.9166666666665,0.9346203695001566,5,33573,0.168897,0.17937123734923693,305.07037731177917,0.20162763083308602,0,45.0
2018-01-26,23,20256,545,Employed,Master,1,21617,12,Single,1,Own,302,0.5212729028173348,5,1,0.33566075414175783,0,Education,0,15,6,1078,123,69090,50893,1688.0,0.8973934283863259,3,18197,0.214117,0.19658749746564758,1998.9512752420776,1.3631227933898564,0,59.0
2018-01-27,35,24466,540,Employed,Bachelor,12,10961,24,Single,0,Rent,495,0.25782535550137875,6,3,0.16512058643375577,0,Auto,0,25,13,5340,1185,12772,9117,2038.8333333333333,0.5455033122021152,5,3655,0.215961,0.242330991041085,580.7961023398001,0.5276527927768169,0,52.0
2018-01-28,21,49646,521,Employed,Bachelor,0,42580,36,Single,3,Mortgage,231,0.26176905394036853,2,0,0.2857797717424296,0,Education,0,26,17,21797,4011,25808,29681,4137.166666666667,0.7710888871526936,2,9269,0.26708,0.22320469707375676,1633.2172644678383,0.45060240852463557,0,53.0
2018-01-29,45,45568,579,Unemployed,Associate,22,66526,36,Single,1,Mortgage,345,0.08577949858029116,4,0,0.1280262487891793,0,Education,0,34,28,1546,1432,153779,58190,3797.3333333333335,0.7842843179068045,3,95589,0.262026,0.26116438136441084,2684.501903233008,0.7977972006407148,0,51.0
2018-01-30,53,39805,631,Employed,Associate,34,36492,12,Married,0,Rent,548,0.2257937583050571,3,0,0.17092024077822793,0,Home,0,22,26,8979,899,15284,7035,3317.0833333333335,0.6720522309383516,6,8249,0.18599200000000002,0.16903458787667955,3326.5721478129835,1.168065965927793,0,48.0
2018-01-31,33,48401,620,Employed,Bachelor,14,11728,24,Married,2,Own,796,0.22260173158086394,2,2,0.32607540119297695,1,Other,0,25,10,1894,938,225051,18264,4033.4166666666665,0.7349460546391946,2,206787,0.176728,0.1814569349249341,586.3358036646164,0.342720804197752,0,60.0
2018-02-01,49,16330,643,Employed,Associate,27,19600,48,Married,0,Rent,142,0.3893590756983835,5,0,0.12918884754863427,0,Home,0,30,1,1707,623,182620,5943,1360.8333333333333,0.7477105926201368,4,176677,0.19310000000000002,0.19200418104438288,588.1171927656512,0.5365221257310359,0,49.0
2018-02-02,24,96944,587,Employed,Bachelor,2,18464,96,Married,5,Mortgage,384,0.6034523054094885,4,0,0.23440040051033595,1,Auto,0,22,9,2187,348,355738,10583,8078.666666666667,0.9287087429413806,5,345155,0.25996400000000003,0.26189192038508463,460.98278611920887,0.10459433728163173,0,60.0
2018-02-03,37,78560,557,Employed,High School,13,15378,72,Married,0,Mortgage,436,0.27068569034499584,2,2,0.08887241201935515,0,Auto,0,27,17,4555,338,594369,5742,6546.666666666667,0.8901623212916473,7,588627,0.251878,0.2806911108580479,443.66349526118097,0.1343681510073087,1,33.6
2018-02-04,41,63020,606,Employed,Master,18,28810,60,Divorced,1,Rent,335,0.21732069728959366,3,1,0.159167496074236,0,Auto,0,23,12,10430,97,14802,17647,5251.666666666667,0.9574191003272028,3,8656,0.23081000000000002,0.2237150797875223,801.7982399017302,0.21646427925770803,0,47.0
2018-02-05,35,15000,459,Employed,Associate,14,33487,36,Married,0,Own,258,0.039589478683725025,1,1,0.5105531099210774,0,Debt Consolidation,1,37,17,7006,1021,412131,8804,1250.0,0.8145532181119549,3,403327,0.288987,0.2820215057898665,1388.8022341839273,1.3174417873471418,0,59.0
2018-02-06,25,51766,481,Employed,High School,4,14331,48,Married,2,Mortgage,424,0.3505618316245459,0,2,0.16713756805240093,0,Education,0,24,29,1967,1250,87194,140298,4313.833333333333,0.7308447480798003,4,10281,0.268831,0.2508528609022979,475.85675190362485,0.2085979411745837,0,50.0
2018-02-07,29,40070,562,Unemployed,High School,2,42506,60,Married,3,Rent,360,0.2641399521343688,2,3,0.025427010589760664,0,Home,0,24,2,2664,3164,41762,9494,3339.1666666666665,0.7257080773491806,5,32268,0.26650599999999997,0.29319815856592824,1357.507913601548,0.5143522576296126,0,58.0
2018-02-08,50,87660,533,Unemployed,Master,28,22124,24,Single,1,Own,1104,0.19264375479776952,6,2,0.231833923420223,0,Home,0,26,19,4030,3463,195730,7018,7305.0,0.8610316635356592,7,188712,0.230624,0.22195240563830293,1149.886504408327,0.3085402470100379,1,39.2
2018-02-09,52,86546,596,Employed,High School,29,12137,36,Married,2,Own,212,0.40145757954224637,2,0,0.15452509146807927,0,Auto,0,22,24,2978,1003,32077,72213,7212.166666666667,0.9428946561108406,5,9456,0.199137,0.2026759919732462,452.71098145844877,0.09216522748019994,1,40.0
2018-02-10,39,61631,577,Employed,High School,18,21224,36,Divorced,3,Rent,225,0.31820158821084704,2,1,0.5306217544755684,0,Other,0,18,25,2642,1288,57239,75084,5135.916666666667,0.6094592985925227,8,4283,0.217724,0.21913831739866083,809.6083722403428,0.20144570860255573,0,58.0
2018-02-11,42,65112,578,Unemployed,Bachelor,17,20009,36,Single,1,Own,541,0.16694469247990895,4,0,0.4086220452632558,0,Auto,0,27,15,6860,1641,288923,68253,5426.0,0.9319120531520465,5,220670,0.216009,0.22620917390899692,770.5950170358129,0.24172410929521063,1,43.2
2018-02-12,37,82052,614,Employed,Associate,16,18896,48,Married,0,Other,556,0.35920320647419535,3,1,0.6749840215658854,1,Debt Consolidation,0,27,20,16317,2716,74836,45667,6837.666666666667,0.7066365719009912,7,29169,0.206896,0.21680121422824353,592.0622070244211,0.1679026286293211,0,66.0
2018-02-13,51,24224,565,Employed,Associate,28,8419,36,Single,0,Mortgage,262,0.29512155751013125,2,3,0.33579918211544274,0,Other,0,20,2,1511,1499,1798642,9105,2018.6666666666667,0.8153818790198791,9,1789537,0.210919,0.21957265336455659,321.33932841285343,0.2889725867302774,1,41.6
2018-02-14,45,33074,510,Employed,Associate,24,12502,60,Single,0,Mortgage,293,0.33271384917094693,5,1,0.25533348882657236,0,Auto,0,32,18,17485,3912,28767,13336,2756.1666666666665,0.7520081032143472,10,15431,0.262502,0.28715821936554303,394.6766834932723,0.24950475303619968,0,53.0
2018-02-15,35,76485,526,Unemployed,Bachelor,14,27434,72,Married,4,Other,477,0.31641001063281415,2,0,0.6305094268059538,0,Home,0,28,22,10070,501,22752,23982,6373.75,0.8551507872845263,3,7101,0.279434,0.24570822072578213,731.786197216767,0.18965070754528607,0,61.0
2018-02-16,27,39740,590,Self-Employed,Bachelor,6,19557,48,Married,1,Rent,307,0.08778515929546883,2,0,0.17244191598143915,1,Debt Consolidation,0,29,4,2410,2699,15178,7654,3311.6666666666665,0.9233997695203107,7,7524,0.219557,0.24318098609725716,641.0381890730143,0.2862722261921533,0,66.0
2018-02-17,28,44025,615,Employed,Bachelor,4,31189,48,Married,3,Mortgage,455,0.2546703931927202,4,1,0.19041011649233852,0,Home,0,27,25,1996,1373,12538,22193,3668.75,0.8879951187481867,7,2015,0.218689,0.24657597116465174,1028.1903645887655,0.40427676036491056,0,48.0
2018-02-18,26,27045,557,Employed,Bachelor,4,22243,36,Married,0,Rent,739,0.28202067378036144,6,0,0.2774314843548695,0,Education,0,21,10,4425,817,60739,23894,2253.75,0.842989679383179,6,36845,0.228743,0.22048690677296454,850.0306350322542,0.7050607365645054,0,54.0
2018-02-19,31,20817,598,Employed,Bachelor,9,18117,24,Single,5,Mortgage,155,0.10645540282929074,0,1,0.4411160433540099,0,Auto,0,34,24,1088,1800,406535,6386,1734.75,0.8365014871743063,2,400149,0.19411699999999998,0.20165222208404687,923.5422111629453,0.6217277481844331,0,51.0
2018-02-20,53,46728,642,Employed,Bachelor,32,14386,60,Married,4,Mortgage,140,0.4034344661420026,4,0,0.21135065961649308,0,Home,1,20,10,1311,829,110856,6499,3894.0,0.5436433139504313,7,104357,0.198386,0.1587088,348.85337574290105,0.125540158126066,0,53.0
2018-02-21,28,72004,605,Unemployed,Bachelor,6,18626,96,Married,3,Own,597,0.1105669658051276,7,0,0.2712551463964834,0,Debt Consolidation,0,32,7,1029,661,263312,118237,6000.333333333333,0.8603709039117541,4,145075,0.251126,0.23098555264536097,427.0029020251021,0.17065766935588617,0,48.0
2018-02-22,23,46647,409,Employed,High School,3,21429,72,Single,2,Rent,105,0.49376411289089855,3,1,0.6134856821077128,0,Home,0,29,24,3023,2622,18057,48509,3887.25,0.9605556408438127,4,4833,0.331929,0.35551213069426757,723.2361404729538,0.21306479914411314,0,60.0
2018-02-23,47,46872,624,Employed,Associate,27,19050,48,Divorced,1,Rent,812,0.1523044107032495,4,3,0.3376184199036826,0,Home,0,25,23,2089,470,59111,33538,3906.0,0.7838695203011715,8,25573,0.20205000000000004,0.21116592219318403,591.0917832288447,0.35921448623370317,0,51.0
2018-02-24,26,147389,549,Employed,Bachelor,1,25439,24,Married,1,Mortgage,595,0.3182961435491554,3,0,0.10384355974013071,0,Auto,0,23,16,1359,222,32156,59471,12282.416666666666,0.8051230139964763,4,1558,0.22593899999999997,0.27112679999999995,1384.8322672957033,0.16119240382625868,1,38.400000000000006
2018-02-25,34,29048,610,Employed,Associate,11,8988,48,Married,1,Other,229,0.14034374919830164,5,1,0.3536737833471315,0,Education,0,23,6,1968,549,158480,4647,2420.6666666666665,0.5984175204433467,5,153833,0.198988,0.19666582312620395,271.913984299752,0.20693224358293252,0,50.0
2018-02-26,47,45222,552,Unemployed,High School,23,53175,36,Single,0,Mortgage,253,0.06040781513597902,2,4,0.29874936706306593,0,Home,1,30,24,40434,809,60928,13028,3768.5,0.4400337974948165,7,47900,0.262175,0.2545136894837821,2126.943541170171,0.6315360332148524,0,61.0
2018-02-27,34,36719,536,Employed,Bachelor,13,20492,12,Single,1,Own,437,0.5652819175918024,5,1,0.38311153241969537,0,Auto,0,20,27,9810,891,22862,11034,3059.9166666666665,0.7044945679359517,7,11828,0.21749200000000002,0.21620765930126368,1914.1978876637043,0.7683862483173411,0,56.0
2018-02-28,59,102492,525,Employed,Master,34,12496,36,Widowed,1,Mortgage,460,0.2591560511081191,4,1,0.647126775413866,0,Home,0,20,22,10319,697,97730,2428,8541.0,0.6680119105789936,1,95302,0.234996,0.21715922722903866,475.39342678172693,0.10951802210300046,1,44.0
2018-03-01,34,15691,541,Employed,High School,10,27889,48,Single,1,Own,1511,0.21195954162419833,3,1,0.2525413027650794,0,Home,0,18,17,915,434,46187,23762,1307.5833333333333,0.8384146489944729,1,22425,0.252389,0.2767364830776328,966.7906093637714,1.894938965799838,0,54.0
2018-03-02,44,45098,551,Employed,High School,21,25060,48,Single,5,Mortgage,189,0.19803925187610052,3,0,0.3745648385011439,0,Auto,0,31,14,4258,771,141829,36473,3758.1666666666665,0.9614792469378171,7,105356,0.24456,0.23485152136801357,809.8856624655124,0.2657906769609772,0,50.0
2018-03-03,33,19978,551,Employed,High School,10,39496,60,Widowed,1,Mortgage,212,0.1488173565560972,3,0,0.15736382107919572,0,Home,0,22,10,1285,1530,223153,28518,1664.8333333333333,0.9505240882858461,5,194635,0.268996,0.2793673129353682,1228.2332878259451,0.8650915734263361,0,47.0
2018-03-04,33,32034,600,Employed,High School,9,19038,36,Married,1,Mortgage,694,0.1189302985673972,4,0,0.3059331473226845,0,Other,0,28,13,6915,3100,157283,15754,2669.5,0.9025606108418797,7,141529,0.204038,0.1902951950421941,698.1414834547551,0.5214989636466585,0,47.0
2018-03-05,51,15000,552,Employed,High School,29,18745,84,Single,0,Mortgage,430,0.215690293139513,3,1,0.24960562255939,0,Debt Consolidation,0,19,3,3125,7469,24353,26469,1250.0,0.7499537911603923,12,3259,0.267745,0.28319510908046935,514.958837594955,0.755967070075964,0,57.0
2018-03-06,48,50270,579,Employed,Associate,27,18115,36,Married,1,Rent,663,0.2925056019989938,2,3,0.4956452247341804,0,Auto,0,17,7,2329,5645,26083,15396,4189.166666666667,0.921033312019476,7,10687,0.213615,0.18441475010694933,658.9194736969704,0.3155566676817912,0,57.0
2018-03-07,37,42043,545,Employed,High School,14,17653,24,Single,0,Other,327,0.12898039710472414,3,3,0.4535376191040248,0,Debt Consolidation,0,22,15,2625,564,59826,9488,3503.5833333333335,0.6822256817151137,5,50338,0.220153,0.23584866194590418,929.6798396741416,0.3586841585065218,0,54.0
2018-03-08,43,39459,627,Employed,Master,23,10519,96,Married,0,Rent,160,0.09146393484362446,5,1,0.508099759703446,0,Debt Consolidation,0,29,7,1320,99,34905,62811,3288.25,0.9825980186020981,6,6876,0.23201900000000003,0.23991663016644174,247.2770815187572,0.12385830807230509,0,56.0
2018-03-09,34,54779,610,Employed,Master,11,19338,60,Married,2,Rent,572,0.23217105922825376,1,1,0.43208240791361335,0,Other,0,27,5,15584,3645,19229,4834,4564.916666666667,0.7605695648079336,4,14395,0.21933799999999998,0.1922678953918522,504.05462179742966,0.23572273063709004,0,55.0
2018-03-10,46,72314,549,Self-Employed,High School,26,39073,60,Married,1,Other,115,0.059220149055437064,2,1,0.0946149956981886,0,Debt Consolidation,1,20,26,1099,2818,29345,28019,6026.166666666667,0.573151400182808,5,1326,0.269573,0.3213235945858414,1315.7951659401672,0.2374304006317173,0,56.0
2018-03-11,63,26522,601,Employed,High School,38,23220,48,Single,0,Mortgage,524,0.5102710367095491,3,1,0.31288152497276167,0,Auto,0,28,6,11805,806,46129,15843,2210.1666666666665,0.900166272447419,4,30286,0.21772,0.18628526136067292,689.7373309305341,0.5491609973292515,0,56.0
2018-03-12,30,30797,619,Employed,High School,9,32699,72,Divorced,3,Other,260,0.19639874927095566,3,1,0.206896590883273,0,Debt Consolidation,0,19,20,5160,343,66656,73016,2566.4166666666665,0.8247477249660061,1,7168,0.23819900000000002,0.23470812254741857,850.3870729110504,0.43266048234998883,0,49.0
2018-03-13,29,23987,582,Employed,High School,7,18737,36,Married,2,Own,189,0.7551197675127065,4,1,0.33974784056333157,0,Home,0,22,27,1384,1497,13161,130049,1998.9166666666667,0.8476043349563676,5,4141,0.212737,0.18809517896269068,685.0206792086374,0.43724718182780875,0,58.0
2018-03-14,34,21146,550,Employed,Bachelor,13,63815,72,Married,1,Mortgage,236,0.24975904212086392,0,0,0.24902993561215286,0,Auto,1,22,1,3535,890,15089,392614,1762.1666666666667,0.5933632515890215,2,5272,0.303815,0.34409939300263026,2104.7967186705782,1.3283628404448566,0,64.0
2018-03-15,36,52311,481,Employed,High School,14,9839,36,Single,3,Mortgage,312,0.4072292113695218,4,1,0.11647250372370695,0,Education,0,31,1,1853,1424,55856,36363,4359.25,0.9639168875928907,5,19493,0.254339,0.2567089506338605,394.6965309234958,0.16211424692859916,0,55.0
2018-03-16,26,93100,634,Employed,Bachelor,6,23585,48,Married,2,Mortgage,225,0.14131242695825522,4,1,0.381664959726703,0,Other,0,29,25,9263,1611,62926,12820,7758.333333333333,0.5607589673451907,4,50106,0.20158500000000001,0.17396620119339867,685.395383464258,0.11734419550559716,1,37.6
2018-03-17,22,102390,565,Employed,Bachelor,0,33864,12,Married,1,Rent,122,0.2252782260786644,1,3,0.22777904578519625,0,Debt Consolidation,0,16,3,3877,1498,45703,65192,8532.5,0.8085572404556012,4,7260,0.216364,0.22648792229291909,3180.0635195264335,0.38699836150324446,0,54.0
2018-03-18,47,124507,572,Employed,Master,26,46495,36,Married,1,Rent,400,0.22486828410816367,2,0,0.37760433593761955,0,Home,0,21,23,2941,931,58129,30384,10375.583333333334,0.8781268250280082,9,27745,0.24549500000000002,0.19639600000000002,1719.3946171767438,0.20426751432546705,1,41.6
2018-03-19,35,79007,575,Employed,Bachelor,10,24831,36,Married,0,Rent,668,0.25332316787834697,2,5,0.28906100836857523,0,Auto,0,24,22,2722,510,35159,11906,6583.916666666667,0.8237565465617401,7,23253,0.222331,0.23743028448917222,970.8438077289973,0.24891624403847717,0,52.0
2018-03-20,64,43314,615,Employed,Bachelor,43,23092,36,Divorced,3,Other,448,0.3096511294858123,0,2,0.064922493311903,0,Other,0,22,15,3257,970,84902,28062,3609.5,0.7247543138635903,5,56840,0.200592,0.1836600822397394,839.0771033360428,0.35658044142846457,0,46.0
2018-03-21,62,15000,465,Employed,High School,41,24844,36,Married,0,Mortgage,489,0.21155946551462368,2,2,0.3742188054323219,0,Home,0,26,1,1088,1102,335165,16254,1250.0,0.7448504778418443,6,318911,0.27734400000000003,0.25038267368966605,988.2960052255659,1.1818368041804526,0,54.0
2018-03-22,44,183911,436,Employed,Doctorate,21,30337,84,Married,4,Mortgage,874,0.16558205536599094,6,0,0.36336095027370496,0,Other,0,25,6,6699,1924,379263,5148,15325.916666666666,0.9500826241572811,8,374115,0.337337,0.39936998631549436,1078.587048276359,0.12740425846913075,1,37.6
2018-03-23,32,46841,573,Unemployed,Bachelor,7,19585,60,Divorced,0,Other,210,0.1577727918350967,0,0,0.02542673566766922,0,Other,0,25,24,8459,4553,31788,16094,3903.4166666666665,0.6439696276345588,5,15694,0.238085,0.24855418277868022,573.1867687334787,0.20064134465109082,0,53.0
2018-03-24,23,46292,547,Employed,Master,0,18400,72,Married,1,Mortgage,266,0.21630238801538917,2,4,0.497076591698418,0,Home,0,27,9,9492,1248,64603,55300,3857.6666666666665,0.606840285638161,7,9303,0.2599,0.2619445542571327,509.2150213854637,0.20095438210977196,0,58.0
2018-03-25,32,130819,599,Employed,High School,12,14795,72,Married,0,Other,462,0.04784424764754326,2,2,0.3256740316392926,0,Education,0,20,23,10480,2104,89107,93224,10901.583333333334,0.7421846299665642,5,6867,0.230295,0.22346384039270378,374.78904851265247,0.07675848754501892,1,40.800000000000004
2018-03-26,28,86703,560,Employed,High School,3,19714,72,Single,5,Mortgage,696,0.05399525415132974,3,0,0.27852492366243786,0,Auto,0,32,23,998,102,34932,16484,7225.25,0.7458078915374413,5,18448,0.254714,0.3056568,600.2870523435372,0.17941068507574648,0,50.0
2018-03-27,36,87302,595,Employed,Bachelor,14,22452,12,Single,1,Mortgage,485,0.5652157262409822,6,0,0.016330205131552023,0,Home,0,22,10,5110,1446,41307,63168,7275.166666666667,0.8878583780134167,2,2848,0.189952,0.1743242093935659,2052.3393639406327,0.3487671802168059,1,40.0
2018-03-28,47,30469,519,Employed,Bachelor,23,47792,24,Single,0,Mortgage,562,0.2639560348783787,4,1,0.4797473450938758,0,Home,0,17,18,1666,1838,65164,45440,2539.0833333333335,0.9233946115275485,5,19724,0.263292,0.21606601819669702,2470.085945443109,1.1941655894619878,0,57.0
2018-03-29,27,250105,582,Employed,Bachelor,4,11080,24,Divorced,1,Rent,195,0.19654873720412286,4,1,0.4570110541138075,0,Other,0,21,17,2660,1057,82418,33720,20842.083333333332,0.7115797915235775,6,48698,0.19508,0.21141050880743362,570.1209385916886,0.03671038668999126,1,42.400000000000006
2018-03-30,18,85521,614,Self-Employed,Bachelor,0,55544,24,Widowed,5,Mortgage,706,0.2967631911393495,3,1,0.1532790960484712,0,Debt Consolidation,1,18,9,16429,324,257001,35540,7126.75,0.7958714142907731,2,221461,0.223544,0.20464969995058174,2839.5890558273254,0.4975043401027573,0,50.0
2018-03-31,25,57779,459,Employed,High School,5,50720,60,Married,2,Rent,585,0.16080139412628458,0,1,0.31875965670202133,0,Other,0,22,9,3965,684,64615,8519,4814.916666666667,0.9457006207781882,4,56096,0.32622,0.26483372056550286,1533.1285847712584,0.43990970797790024,0,52.0
